eval_loss,eval_accuracy,eval_RMSE,eval_QWK,eval_HDIV,eval_runtime,eval_samples_per_second,eval_steps_per_second,timestamp,id
1.5167467594146729,0.3128205128205128,53.51251950328767,-0.0858742999377724,0.07179487179487176,66.9079,2.914,0.732,2024-06-01 17:50:19,phi-3-medium-lora-seq-classifier
1.2201322317123413,0.5435897435897435,39.0660190722557,0.40154440154440163,0.04102564102564099,68.4365,2.849,0.716,9.978494623655914,2024-06-01 17:50:19,phi-3-medium-lora-seq-classifier
1.2860966920852661,0.5046296296296297,46.98305447081328,0.3772927791966566,0.08333333333333337,61.2401,3.527,0.882,9.978494623655914,2024-06-01 17:50:19,phi-3-medium-lora-seq-classifier
1.5167467594146729,0.3128205128205128,53.51251950328767,-0.0858742999377724,0.07179487179487176,65.7557,2.966,0.745,2024-06-01 21:13:09,phi-3-medium-lora-seq-classifier-25-epoch-50warmup
1.2726962566375732,0.558974358974359,38.74968982506133,0.39842209072978296,0.04102564102564099,68.4387,2.849,0.716,21.978494623655912,2024-06-01 21:13:09,phi-3-medium-lora-seq-classifier-25-epoch-50warmup
1.316804051399231,0.5138888888888888,46.58723398497029,0.35549309544176955,0.08333333333333337,61.245,3.527,0.882,21.978494623655912,2024-06-01 21:13:09,phi-3-medium-lora-seq-classifier-25-epoch-50warmup
1.5167467594146729,0.3128205128205128,53.51251950328767,-0.0858742999377724,0.07179487179487176,66.1211,2.949,0.741,2024-06-03 06:16:49,phi-3-medium-lora-sft
1.5167467594146729,0.3128205128205128,53.51251950328767,-0.0858742999377724,0.07179487179487176,67.0984,2.906,0.73,2024-06-03 06:21:41,phi-3-medium-lora-sft
1.616907000541687,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,148.5538,1.313,0.33,2024-06-03 08:17:42,phi-3-medium-lora-sft
1.6192708015441895,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,157.8155,1.236,0.31,2024-06-03 08:46:43,phi-3-medium-lora-instructions
1.6173276901245117,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,143.7958,1.356,0.341,2024-06-03 08:52:02,phi-3-medium-lora-instructions
1.6173276901245117,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,150.6699,1.294,0.325,2024-06-03 09:02:30,phi-3-medium-lora-instructions
1.6173276901245117,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,143.7217,1.357,0.341,2024-06-03 09:08:10,phi-3-medium-lora-instructions
1.1539663076400757,0.5641025641025641,37.676082326685446,0.42828816920026447,0.04102564102564099,145.6961,1.338,0.336,8.989247311827956,2024-06-03 09:08:10,phi-3-medium-lora-instructions
1.1622540950775146,0.5324074074074074,44.22166387140533,0.34073251942286353,0.07407407407407407,147.3561,1.466,0.366,8.989247311827956,2024-06-03 09:08:10,phi-3-medium-lora-instructions
1.6173276901245117,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,144.3423,1.351,0.339,2024-06-03 14:24:49,phi-3-medium-lora-instructions-with-dropout
1.2036157846450806,0.5333333333333333,38.64367132317184,0.4944444444444446,0.04102564102564099,145.6152,1.339,0.337,11.870967741935484,2024-06-03 14:24:49,phi-3-medium-lora-instructions-with-dropout
1.1923692226409912,0.5416666666666666,43.63145314682636,0.4344051840078249,0.06944444444444442,147.3015,1.466,0.367,11.870967741935484,2024-06-03 14:24:49,phi-3-medium-lora-instructions-with-dropout
2.074779748916626,0.14358974358974358,70.74693071171501,0.0,0.19999999999999996,265.3554,0.735,0.185,2024-06-03 22:03:51,phi-3-medium-lora-instructions-with-dropout-C2
2.0748398303985596,0.14358974358974358,70.74693071171501,0.0,0.19999999999999996,265.1589,0.735,0.37,2024-06-04 08:31:23,phi-3-medium-lora-instructions-with-dropout-C2
1.5810096263885498,0.36923076923076925,52.506409865111486,0.43942505133470244,0.03076923076923077,270.2106,0.722,0.363,11.870967741935484,2024-06-04 08:31:23,phi-3-medium-lora-instructions-with-dropout-C2
1.5274070501327515,0.3888888888888889,54.433105395181734,0.3676722434461862,0.06944444444444442,288.8152,0.748,0.374,11.870967741935484,2024-06-04 08:31:23,phi-3-medium-lora-instructions-with-dropout-C2-cross-entropy-test
1.6470752954483032,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,176.523,1.105,0.555,2024-06-04 21:28:11,phi-3-medium-lora-instructions-with-dropout-C1
1.2041916847229004,0.5076923076923077,39.483849343425966,0.4808743169398907,0.04102564102564099,179.291,1.088,0.547,11.870967741935484,2024-06-04 21:28:11,phi-3-medium-lora-instructions-with-dropout-C1
1.2143148183822632,0.5231481481481481,45.62325592810624,0.4420297848869277,0.06944444444444442,188.8162,1.144,0.572,11.870967741935484,2024-06-04 21:28:11,phi-3-medium-lora-instructions-with-dropout-C1-cross-entropy-test
1.9327924251556396,0.22564102564102564,73.8675182770496,0.0,0.22564102564102562,205.486,0.949,0.477,2024-06-05 07:06:35,phi-3-medium-lora-instructions-with-dropout-C3
1.3917267322540283,0.39487179487179486,48.44240566555987,0.49576868829337095,0.03076923076923077,209.802,0.929,0.467,11.870967741935484,2024-06-05 07:06:35,phi-3-medium-lora-instructions-with-dropout-C3
1.455928087234497,0.35185185185185186,48.22785425380157,0.5167578659370725,0.04629629629629628,220.7882,0.978,0.489,11.870967741935484,2024-06-05 07:06:35,phi-3-medium-lora-instructions-with-dropout-C3-cross-entropy-test
1.80797278881073,0.26153846153846155,62.49512801523832,0.0,0.10769230769230764,205.0402,0.951,0.478,2024-06-05 17:47:03,phi-3-medium-lora-instructions-with-dropout-C4
1.3293570280075073,0.4717948717948718,42.29323762397422,0.4288132860367624,0.04102564102564099,209.5806,0.93,0.468,11.870967741935484,2024-06-05 17:47:03,phi-3-medium-lora-instructions-with-dropout-C4
1.2411566972732544,0.5046296296296297,44.137831257869344,0.29970414201183426,0.07407407407407407,218.386,0.989,0.495,11.870967741935484,2024-06-05 17:47:03,phi-3-medium-lora-instructions-with-dropout-C4-cross-entropy-test
2.44140625,0.12307692307692308,105.36383849090949,0.0,0.45128205128205123,219.8665,0.887,0.446,2024-06-07 08:26:49,phi-3-medium-lora-instructions-with-dropout-C5
2.44140625,0.12307692307692308,105.36383849090949,0.0,0.45128205128205123,220.3324,0.885,0.445,2024-06-07 13:42:54,phi-3-medium-lora-instructions-with-dropout-C5
1.6225160360336304,0.35384615384615387,54.57528321925172,0.5163472378804961,0.06153846153846154,223.372,0.873,0.439,10.967741935483872,2024-06-07 13:42:54,phi-3-medium-lora-instructions-with-dropout-C5
1.4751609563827515,0.3287037037037037,46.98305447081328,0.6146551724137931,0.02777777777777779,233.5069,0.925,0.463,10.967741935483872,2024-06-07 13:42:54,phi-3-medium-lora-instructions-with-dropout-C5-cross-entropy-test
14.814488410949707,0.05128205128205128,132.85040748612994,0.0,0.8153846153846154,280.9452,0.694,0.694,2024-06-10 00:34:44,phi-3-medium-lora-instructions-with-dropout-regression-C1
1.2159254550933838,0.05128205128205128,132.85040748612994,0.0,0.8153846153846154,281.9812,0.692,0.692,5.978494623655914,2024-06-10 00:34:44,phi-3-medium-lora-instructions-with-dropout-regression-C1
1.4691840410232544,0.0787037037037037,133.16656236958787,0.0,0.8009259259259259,302.7857,0.713,0.713,5.978494623655914,2024-06-10 00:34:44,phi-3-medium-lora-instructions-with-dropout-regression-C1
1.6615785360336304,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,279.8053,0.697,0.697,2024-06-10 12:42:00,phi-3-medium-lora-instructions-with-dropout-classification-C1
1.4208333492279053,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,281.8703,0.692,0.692,5.978494623655914,2024-06-10 12:42:00,phi-3-medium-lora-instructions-with-dropout-classification-C1
1.4699797630310059,0.3194444444444444,60.24640760767093,0.0,0.08796296296296291,302.6305,0.714,0.714,5.978494623655914,2024-06-10 12:42:00,phi-3-medium-lora-instructions-with-dropout-classification-C1
1.6470752954483032,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,177.1054,1.101,0.553,2024-06-10 21:18:09,phi-3-medium-lora-instructions-with-dropout-classification-C1
1.205944538116455,0.5128205128205128,39.0660190722557,0.48957189901207465,0.04102564102564099,179.5137,1.086,0.546,11.870967741935484,2024-06-10 21:18:09,phi-3-medium-lora-instructions-with-dropout-classification-C1
1.211669921875,0.5185185185185185,45.70436400267363,0.4440306681270536,0.06944444444444442,189.0658,1.142,0.571,11.870967741935484,2024-06-10 21:18:09,phi-3-medium-lora-instructions-with-dropout-classification-C1-test
20.56855010986328,0.05128205128205128,132.85040748612994,0.0,0.8153846153846154,176.4639,1.105,0.555,2024-06-11 19:21:48,phi-3-medium-lora-instructions-with-dropout-regression-C1
0.8912303447723389,0.05128205128205128,132.85040748612994,0.0,0.8153846153846154,179.5846,1.086,0.546,5.978494623655914,2024-06-11 19:21:48,phi-3-medium-lora-instructions-with-dropout-regression-C1
1.1296426057815552,0.0787037037037037,133.16656236958787,0.0,0.8009259259259259,189.1783,1.142,0.571,5.978494623655914,2024-06-11 19:21:48,phi-3-medium-lora-instructions-with-dropout-regression-C1
2.44140625,0.12307692307692308,105.36383849090949,0.0,0.45128205128205123,219.1059,0.89,0.447,2024-06-27 14:42:10,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C5
2.44140625,0.12307692307692308,105.36383849090949,0.0,0.45128205128205123,219.4403,0.889,0.447,2024-06-27 14:56:38,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C5
1.623157024383545,0.35384615384615387,55.543930407635045,0.5056634304207119,0.07179487179487176,223.5236,0.872,0.438,10.967741935483872,2024-06-27 14:56:38,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C5
1.473017930984497,0.3101851851851852,46.9041575982343,0.6017877094972066,0.02314814814814814,233.5854,0.925,0.462,10.967741935483872,2024-06-27 14:56:38,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C5
1.80797278881073,0.26153846153846155,62.49512801523832,0.0,0.10769230769230764,205.6268,0.948,0.477,2024-06-28 06:45:25,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C4
1.322035312652588,0.4717948717948718,42.29323762397422,0.4288132860367624,0.04102564102564099,209.8683,0.929,0.467,11.870967741935484,2024-06-28 06:45:25,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C4
1.2359122037887573,0.5046296296296297,44.137831257869344,0.29970414201183426,0.07407407407407407,218.7397,0.987,0.494,11.870967741935484,2024-06-28 06:45:25,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C4
1.9327924251556396,0.22564102564102564,73.8675182770496,0.0,0.22564102564102562,207.6066,0.939,0.472,2024-06-28 16:52:49,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C3
1.3908854722976685,0.39487179487179486,47.06787243316417,0.5305478279477851,0.02051282051282055,210.2287,0.928,0.466,11.870967741935484,2024-06-28 16:52:49,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C3
1.457646131515503,0.3472222222222222,47.45368112013916,0.5343771272974813,0.04166666666666663,221.2635,0.976,0.488,11.870967741935484,2024-06-28 16:52:49,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C3
1.9327924251556396,0.22564102564102564,73.8675182770496,0.0,0.22564102564102562,208.4203,0.936,0.47,2024-06-29 08:08:29,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C3
1.3913260698318481,0.4205128205128205,47.15495460277471,0.5128999253380528,0.03589743589743588,210.1442,0.928,0.466,11.870967741935484,2024-06-29 08:08:29,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C3
1.4520037174224854,0.36574074074074076,47.375568011839654,0.5235849056603774,0.04166666666666663,221.0388,0.977,0.489,11.870967741935484,2024-06-29 08:08:29,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C3
2.0748398303985596,0.14358974358974358,70.74693071171501,0.0,0.19999999999999996,265.682,0.734,0.369,2024-06-29 18:38:29,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C2
1.5860075950622559,0.3641025641025641,53.282026603483835,0.42846251588310047,0.03076923076923077,270.0149,0.722,0.363,11.870967741935484,2024-06-29 18:38:29,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C2
1.537443995475769,0.38425925925925924,57.02501075713929,0.35620009776763895,0.06944444444444442,288.7071,0.748,0.374,11.870967741935484,2024-06-29 18:38:29,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C2
1.6470752954483032,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,176.1252,1.107,0.556,2024-06-30 08:03:43,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C1
1.6470752954483032,0.358974358974359,56.05857742187276,0.0,0.08205128205128209,175.4315,1.112,0.559,2024-07-01 06:35:01,phi-3-medium-lora-instructions-with-dropout-single_label_classification-C1
